measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,United States,Both,All Ages,Drug use disorders,Percent,2012,0.0310222435041,0.0325357857183,0.0295818945523
Prevalence,United States,Both,All Ages,Opioid use disorders,Percent,2012,0.0128611118429,0.0139120384773,0.0117641792118
Prevalence,United States,Both,All Ages,Cocaine use disorders,Percent,2012,0.00590526330879,0.00625785825195,0.00558064754031
Prevalence,United States,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00255396220181,0.00294166388145,0.00223793729624
Prevalence,United States,Both,All Ages,Cannabis use disorders,Percent,2012,0.00897158860336,0.0100073985427,0.00803229959188
Prevalence,United States,Both,All Ages,Other drug use disorders,Percent,2012,0.00148573565089,0.00160279910524,0.00136739844003
Prevalence,Washington,Both,All Ages,Drug use disorders,Percent,2013,0.0339870921305,0.0357687206481,0.0322040194095
Prevalence,Washington,Both,All Ages,Opioid use disorders,Percent,2013,0.0139282265716,0.0150650513848,0.0128037786036
Prevalence,Washington,Both,All Ages,Cocaine use disorders,Percent,2013,0.00479436469829,0.00525871491419,0.00434208739989
Prevalence,Washington,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00235035412443,0.00283913426089,0.00196637676796
Prevalence,Washington,Both,All Ages,Cannabis use disorders,Percent,2013,0.0121104917729,0.0135439775282,0.010822471409
Prevalence,Washington,Both,All Ages,Other drug use disorders,Percent,2013,0.00167370942963,0.0018114788247,0.00152500399968
Prevalence,Tennessee,Both,All Ages,Drug use disorders,Percent,2012,0.0340114097687,0.03584258795,0.0322007432877
Prevalence,Tennessee,Both,All Ages,Opioid use disorders,Percent,2012,0.0174427285978,0.0190890814662,0.0159555107946
Prevalence,Colorado,Both,All Ages,Drug use disorders,Percent,2013,0.0323076646122,0.0340844291093,0.0303415002091
Prevalence,Colorado,Both,All Ages,Opioid use disorders,Percent,2013,0.0108401710739,0.0121203345891,0.00969548438492
Prevalence,Colorado,Both,All Ages,Cocaine use disorders,Percent,2013,0.00837297084547,0.0088395131658,0.00785639947709
Prevalence,Colorado,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00196682170458,0.0024072576879,0.00162648970612
Prevalence,Colorado,Both,All Ages,Cannabis use disorders,Percent,2013,0.0103593598874,0.0116155226869,0.00913758015952
Prevalence,Colorado,Both,All Ages,Other drug use disorders,Percent,2013,0.00157189421137,0.00169778028702,0.00142340253422
Prevalence,Tennessee,Both,All Ages,Cocaine use disorders,Percent,2012,0.0058440543033,0.00631419706973,0.00546308023848
Prevalence,Tennessee,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00324574808376,0.00374325895788,0.00285238433128
Prevalence,Tennessee,Both,All Ages,Cannabis use disorders,Percent,2012,0.00678208466343,0.00774811880081,0.00573961825673
Prevalence,Tennessee,Both,All Ages,Other drug use disorders,Percent,2012,0.00159088086788,0.00171160475639,0.00145563483699
Prevalence,Maryland,Both,All Ages,Drug use disorders,Percent,2013,0.0289110741933,0.0311281623309,0.0269939803689
Prevalence,Maryland,Both,All Ages,Opioid use disorders,Percent,2013,0.0108472269845,0.0118560904074,0.00943311183703
Prevalence,Maryland,Both,All Ages,Cocaine use disorders,Percent,2013,0.00505029756144,0.00545330635528,0.00457287169192
Prevalence,Maryland,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00358303552813,0.00403945570067,0.00316725444578
Prevalence,Maryland,Both,All Ages,Cannabis use disorders,Percent,2013,0.00873243737591,0.0098269456058,0.00774451183356
Prevalence,Maryland,Both,All Ages,Other drug use disorders,Percent,2013,0.00131627832602,0.00142717396554,0.00121240658811
Prevalence,Ohio,Both,All Ages,Drug use disorders,Percent,2013,0.0356403252031,0.0376046913169,0.0337502795586
Prevalence,Ohio,Both,All Ages,Opioid use disorders,Percent,2013,0.0177399488457,0.019036208283,0.0165365644881
Prevalence,Ohio,Both,All Ages,Cocaine use disorders,Percent,2013,0.00624941616552,0.00670699892677,0.00582950211588
Prevalence,Ohio,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00189303147916,0.00237433196467,0.00156079297799
Prevalence,Ohio,Both,All Ages,Cannabis use disorders,Percent,2013,0.00918642073116,0.0102521511121,0.00816829735529
Prevalence,Ohio,Both,All Ages,Other drug use disorders,Percent,2013,0.0015746541625,0.00169801064318,0.00144434567034
Prevalence,South Dakota,Both,All Ages,Drug use disorders,Percent,2012,0.0194389335801,0.0209540272662,0.0178521256297
Prevalence,South Dakota,Both,All Ages,Opioid use disorders,Percent,2012,0.00725151067525,0.00830540077317,0.00630588135757
Prevalence,South Dakota,Both,All Ages,Cocaine use disorders,Percent,2012,0.00362982476132,0.00399197639976,0.00321483477383
Prevalence,South Dakota,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00132901350354,0.00166752877764,0.00100348595058
Prevalence,South Dakota,Both,All Ages,Cannabis use disorders,Percent,2012,0.00640751633246,0.0076178028265,0.00541748118186
Prevalence,South Dakota,Both,All Ages,Other drug use disorders,Percent,2012,0.00115222189404,0.00125334009345,0.00105543764562
Prevalence,Georgia,Both,All Ages,Drug use disorders,Percent,2014,0.0282795912613,0.0296997327125,0.0264238296472
Prevalence,Georgia,Both,All Ages,Opioid use disorders,Percent,2014,0.0105411746264,0.0116078950326,0.00938763670072
Prevalence,Georgia,Both,All Ages,Cocaine use disorders,Percent,2014,0.00499088974116,0.00545895250417,0.0045298672622
Prevalence,Georgia,Both,All Ages,Amphetamine use disorders,Percent,2014,0.00422665418011,0.00478861450788,0.00375067898692
Prevalence,Georgia,Both,All Ages,Cannabis use disorders,Percent,2014,0.00777453179041,0.00898349493485,0.00659455887378
Prevalence,Georgia,Both,All Ages,Other drug use disorders,Percent,2014,0.0013658763214,0.00147453008869,0.00124569781897
Prevalence,New Hampshire,Both,All Ages,Drug use disorders,Percent,2014,0.0359587743228,0.0375984767827,0.0341517184669
Prevalence,New Hampshire,Both,All Ages,Opioid use disorders,Percent,2014,0.0188148574235,0.0202346184271,0.0172436009722
Prevalence,New Hampshire,Both,All Ages,Cocaine use disorders,Percent,2014,0.00787447025681,0.0082643482265,0.00742767167351
Prevalence,New Hampshire,Both,All Ages,Amphetamine use disorders,Percent,2014,0.00160791530822,0.00202484265277,0.00126745000143
Prevalence,New Hampshire,Both,All Ages,Cannabis use disorders,Percent,2014,0.00717403162159,0.00830104377954,0.00613428158244
Prevalence,New Hampshire,Both,All Ages,Other drug use disorders,Percent,2014,0.00148573058994,0.00162094018992,0.0013588427034
Prevalence,Florida,Both,All Ages,Drug use disorders,Percent,2012,0.0295648374195,0.0311095718021,0.0281772275038
Prevalence,Connecticut,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00317660900088,0.0036367810189,0.00280581617484
Prevalence,Connecticut,Both,All Ages,Cannabis use disorders,Percent,2013,0.00927097327852,0.0106263657855,0.00825749554292
Prevalence,Connecticut,Both,All Ages,Other drug use disorders,Percent,2013,0.00149921380732,0.00163330785945,0.00137576703335
Prevalence,Idaho,Both,All Ages,Drug use disorders,Percent,2013,0.0293628483546,0.0310779001171,0.0275280897951
Prevalence,Idaho,Both,All Ages,Opioid use disorders,Percent,2013,0.0126877861736,0.0138463035026,0.0113664177433
Prevalence,Idaho,Both,All Ages,Cocaine use disorders,Percent,2013,0.00375511892648,0.00421316453183,0.00337903172379
Prevalence,Idaho,Both,All Ages,Amphetamine use disorders,Percent,2013,0.003988679697,0.00453040664754,0.00350134765862
Prevalence,Idaho,Both,All Ages,Cannabis use disorders,Percent,2013,0.00827334633363,0.00951862487789,0.00709606736949
Prevalence,Idaho,Both,All Ages,Other drug use disorders,Percent,2013,0.00129773210345,0.00141554410694,0.00119306637585
Prevalence,Louisiana,Both,All Ages,Drug use disorders,Percent,2012,0.0355882648652,0.0373044563126,0.0335680365784
Prevalence,Louisiana,Both,All Ages,Opioid use disorders,Percent,2012,0.0171767152055,0.0184684931984,0.0159178574146
Prevalence,Louisiana,Both,All Ages,Cocaine use disorders,Percent,2012,0.00593195335754,0.0063730294609,0.0055502746574
Prevalence,Louisiana,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00406141724277,0.00459469991267,0.00362702686911
Prevalence,Louisiana,Both,All Ages,Cannabis use disorders,Percent,2012,0.00786729454393,0.00893531877423,0.00673917058376
Prevalence,Louisiana,Both,All Ages,Other drug use disorders,Percent,2012,0.00153247396889,0.00166027548852,0.00140046272418
Prevalence,West Virginia,Both,All Ages,Drug use disorders,Percent,2013,0.0424161238333,0.0442554650642,0.0405067347186
Prevalence,West Virginia,Both,All Ages,Opioid use disorders,Percent,2013,0.024527031813,0.0261064151759,0.0231706880722
Prevalence,West Virginia,Both,All Ages,Cocaine use disorders,Percent,2013,0.0058340810379,0.0062371352815,0.00538545074844
Prevalence,West Virginia,Both,All Ages,Amphetamine use disorders,Percent,2013,0.0030278805901,0.00352271527789,0.00267026936568
Prevalence,West Virginia,Both,All Ages,Cannabis use disorders,Percent,2013,0.00881112916406,0.010221483714,0.00774821133575
Prevalence,Wisconsin,Both,All Ages,Drug use disorders,Percent,2013,0.0317701873339,0.0333457723081,0.0298225777118
Prevalence,Wisconsin,Both,All Ages,Opioid use disorders,Percent,2013,0.0108465377593,0.0117264598987,0.00960642418635
Prevalence,Wisconsin,Both,All Ages,Cocaine use disorders,Percent,2013,0.00668929010433,0.00712888511976,0.00628215352494
Prevalence,Wisconsin,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00472383353867,0.00529849694077,0.00426837980624
Prevalence,Wisconsin,Both,All Ages,Cannabis use disorders,Percent,2013,0.00887341676328,0.0101821385762,0.00782821299168
Prevalence,Wisconsin,Both,All Ages,Other drug use disorders,Percent,2013,0.00139245924494,0.00152207126657,0.00127390859694
Prevalence,North Carolina,Both,All Ages,Opioid use disorders,Percent,2010,0.0117637624405,0.0130175704367,0.0104802221832
Prevalence,North Carolina,Both,All Ages,Cocaine use disorders,Percent,2010,0.00719443855418,0.00775548048149,0.00672599836215
Prevalence,North Carolina,Both,All Ages,Amphetamine use disorders,Percent,2010,0.00161506292147,0.00202903946022,0.00129249055528
Prevalence,North Carolina,Both,All Ages,Cannabis use disorders,Percent,2010,0.00761204855958,0.00888922031093,0.00654839437702
Prevalence,North Carolina,Both,All Ages,Other drug use disorders,Percent,2010,0.00142617475103,0.00155452275568,0.00130558288841
Prevalence,Ohio,Both,All Ages,Drug use disorders,Percent,2011,0.0350539890622,0.0368310967216,0.0334635834737
Prevalence,Ohio,Both,All Ages,Opioid use disorders,Percent,2011,0.0172788274047,0.0185367849825,0.0161174018597
Prevalence,Ohio,Both,All Ages,Cocaine use disorders,Percent,2011,0.00617611489357,0.00663155049144,0.00576527845812
Prevalence,Ohio,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00183282628927,0.00228768006117,0.00151816880655
Prevalence,Ohio,Both,All Ages,Cannabis use disorders,Percent,2011,0.00914080228754,0.0102175502464,0.00812029080011
Prevalence,Ohio,Both,All Ages,Other drug use disorders,Percent,2011,0.00156289628539,0.0016853832474,0.00143182638142
Prevalence,Kentucky,Both,All Ages,Cocaine use disorders,Percent,2011,0.00379585391215,0.00420866087745,0.00338135374402
Prevalence,Kentucky,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00215500351755,0.00255415724381,0.00182644245431
Prevalence,Kentucky,Both,All Ages,Cannabis use disorders,Percent,2011,0.0067952746412,0.00797224299415,0.00591522073798
Prevalence,Kentucky,Both,All Ages,Other drug use disorders,Percent,2011,0.00164737239491,0.00178284646138,0.00150863165217
Prevalence,New Hampshire,Both,All Ages,Drug use disorders,Percent,2012,0.0355664417053,0.0374062014312,0.0338706164056
Prevalence,New Hampshire,Both,All Ages,Opioid use disorders,Percent,2012,0.0185759157126,0.0199693093322,0.0170295092274
Prevalence,New Hampshire,Both,All Ages,Cocaine use disorders,Percent,2012,0.00788777991511,0.00828077886408,0.0074432107957
Prevalence,New Hampshire,Both,All Ages,Amphetamine use disorders,Percent,2012,0.00147862921219,0.00186528202649,0.00116407231736
Prevalence,New Hampshire,Both,All Ages,Cannabis use disorders,Percent,2012,0.00714218960484,0.00827471549157,0.00611836589065
Prevalence,New Hampshire,Both,All Ages,Other drug use disorders,Percent,2012,0.00148596502276,0.00162131005254,0.00135762052124
Prevalence,Maine,Both,All Ages,Cannabis use disorders,Percent,2012,0.00807722679972,0.00924073111243,0.00719975671523
Prevalence,Maine,Both,All Ages,Other drug use disorders,Percent,2012,0.00140669105931,0.00151750419256,0.00128785909783
Prevalence,Oklahoma,Both,All Ages,Opioid use disorders,Percent,2011,0.0171867323804,0.0184550836824,0.0157570761114
Prevalence,Oklahoma,Both,All Ages,Cocaine use disorders,Percent,2011,0.00393290048682,0.00429383006512,0.00350484088359
Prevalence,Oklahoma,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00488489953929,0.00543460846193,0.00439861034836
Prevalence,Oklahoma,Both,All Ages,Cannabis use disorders,Percent,2011,0.00711005827668,0.00823067251754,0.00612353105517
Prevalence,Oklahoma,Both,All Ages,Other drug use disorders,Percent,2011,0.0015037753342,0.0016350694793,0.00137999326744
Prevalence,New Mexico,Both,All Ages,Drug use disorders,Percent,2013,0.0377828207965,0.0396172928444,0.0358331687897
Prevalence,New Mexico,Both,All Ages,Opioid use disorders,Percent,2013,0.0160884237283,0.0174423584162,0.014327385282
Prevalence,Mississippi,Both,All Ages,Other drug use disorders,Percent,2012,0.00125994980938,0.00135933335274,0.00116396134689
Prevalence,Wisconsin,Both,All Ages,Other drug use disorders,Percent,2014,0.00139353412682,0.00152254965279,0.00127544519705
Prevalence,Kentucky,Both,All Ages,Drug use disorders,Percent,2012,0.0397345495444,0.0416509242958,0.0380659514414
Prevalence,Kentucky,Both,All Ages,Opioid use disorders,Percent,2012,0.0263938318506,0.0277010091482,0.0248548575998
Prevalence,Kentucky,Both,All Ages,Cocaine use disorders,Percent,2012,0.00387223586098,0.00429565129221,0.003446415723
Prevalence,Kentucky,Both,All Ages,Amphetamine use disorders,Percent,2012,0.0021847888999,0.00259478102322,0.00184990042542
Prevalence,Kentucky,Both,All Ages,Cannabis use disorders,Percent,2012,0.00681648394871,0.00799611528841,0.00593686209997
Prevalence,Kentucky,Both,All Ages,Other drug use disorders,Percent,2012,0.00165649939855,0.00179265197621,0.00151714478048
Prevalence,West Virginia,Both,All Ages,Drug use disorders,Percent,2011,0.042065927526,0.0438539870018,0.0403152034786
Prevalence,West Virginia,Both,All Ages,Opioid use disorders,Percent,2011,0.0243051338558,0.025853906709,0.0229694746352
Prevalence,West Virginia,Both,All Ages,Cocaine use disorders,Percent,2011,0.00576126507092,0.00615458793136,0.00532365600454
Prevalence,West Virginia,Both,All Ages,Amphetamine use disorders,Percent,2011,0.0029898918775,0.00346821608521,0.0026414388723
Prevalence,West Virginia,Both,All Ages,Cannabis use disorders,Percent,2011,0.00878577899533,0.0102117493,0.00772734559036
Prevalence,Florida,Both,All Ages,Drug use disorders,Percent,2014,0.0297336485563,0.0313054455039,0.028230509428
Prevalence,Alabama,Both,All Ages,Opioid use disorders,Percent,2013,0.0132044384971,0.0143876497967,0.0119775314677
Prevalence,Alabama,Both,All Ages,Cocaine use disorders,Percent,2013,0.0046435526443,0.00503419038548,0.00424532362651
Prevalence,Alabama,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00241443401782,0.0028744752666,0.00204772821974
Prevalence,Alabama,Both,All Ages,Cannabis use disorders,Percent,2013,0.00700072770225,0.00817635514029,0.00596254970009
Prevalence,Wyoming,Both,All Ages,Drug use disorders,Percent,2011,0.0233165874413,0.0249098880883,0.0216289396748
Prevalence,Wyoming,Both,All Ages,Opioid use disorders,Percent,2011,0.00990740362847,0.0111259773518,0.00879831264227
Prevalence,Wyoming,Both,All Ages,Cocaine use disorders,Percent,2011,0.00387907722664,0.00427767737131,0.00348026697333
Prevalence,Wyoming,Both,All Ages,Amphetamine use disorders,Percent,2011,0.00150432250846,0.00190428894349,0.00115066056609
Prevalence,Wyoming,Both,All Ages,Cannabis use disorders,Percent,2011,0.00694219415867,0.00798537688072,0.00596880042178
Prevalence,Wyoming,Both,All Ages,Other drug use disorders,Percent,2011,0.00152128314934,0.00163360673926,0.00139350771172
Prevalence,Alaska,Both,All Ages,Drug use disorders,Percent,2013,0.0329541400275,0.0349124252518,0.0308385735904
Prevalence,Alaska,Both,All Ages,Opioid use disorders,Percent,2013,0.0116928674658,0.0130589975262,0.0103137276839
Prevalence,Alaska,Both,All Ages,Cocaine use disorders,Percent,2013,0.00676075690184,0.00723450691517,0.00627079349655
Prevalence,Alaska,Both,All Ages,Amphetamine use disorders,Percent,2013,0.00187554586967,0.00236756545362,0.00144740586815
